qid,type,question,gold,prediction,em,f1,chain_complete,gap_type,repair_steps,gold_support_titles,naive_bm25_top5_titles,arag_read_titles,arag_search_found_titles,reader_full_titles,naive_support_title_recall,arag_read_support_title_recall,arag_search_found_support_title_recall,reader_full_support_title_recall,support_title_recall,naive_evidence_entity_coverage,arag_read_evidence_entity_coverage,arag_search_found_evidence_entity_coverage,reader_full_evidence_entity_coverage,evidence_entity_coverage
b8a95fa60bdb11eba7f7acde48001122,compositional,Where did the director of film Walkover (Film) graduate from?,National Film School in Łódź,Łódź,0.0,0.3333,True,complete,,jerzy skolimowski | walkover film,jerzy skolimowski | now where did 7th company get to | seventh company outdoors | walkover film,jerzy skolimowski,brian kennedy gallery director | ernst bessey | hasanaga sadigov | jerzy skolimowski | jesús rosas marcano | luc besson | walkover film,brian kennedy gallery director | dana blankstein | ian barry director | jason moore director | jerzy skolimowski | now where did 7th company get to | olav aaraas | peter levin | seventh company outdoors | walkover film,1.0,0.5,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0
489189f4089411ebbd75ac1f6bf848b6,comparison,"Are the movies The Road To Divorce and Want So Much To Believe, from the same country?",no,no,1.0,1.0,False,missing_entities,A+_enhancement,road to divorce | want so much to believe,at movies | road to divorce | want so much to believe,road to divorce | want so much to believe,road to divorce | want so much to believe,at movies | i want to believe | movie disambiguation | road to damascus | road to divorce | road to freedom | road to ruin | road to saturn | something to believe in | want so much to believe,1.0,1.0,1.0,1.0,1.0,0.8,0.8,0.8,0.8,0.8
c37b86260bda11eba7f7acde48001122,compositional,What is the place of birth of the director of film Kiss The Sky (Film)?,"Champaign, Illinois","Champaign, Illinois",1.0,1.0,False,missing_entities,A+_enhancement,kiss sky film | roger young director,high crimes | ian barry director | kiss sky film | olav aaraas,roger young director,brian kennedy gallery director | david lynch | león klimovsky | luc besson | martin scorsese | tallgrass film festival,high crimes | ian barry director | kiss sky film | olav aaraas | peter levin | philipp karner | roger young director | tamara sky | tony vitale | wongravee nateetorn,0.5,0.5,0.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.0,1.0,1.0
8531b4a0089a11ebbd77ac1f6bf848b6,bridge_comparison,"Which film whose director is younger, Sujon Sokhi or Two Thousand Maniacs!?",Sujon Sokhi,Sujon Sokhi,1.0,1.0,True,complete,,herschell gordon lewis | khan ataur rahman | sujon sokhi | two thousand maniacs,2001 maniacs | la bestia humana | sujon sokhi | sushoma sarkar | two thousand maniacs,,brian kennedy gallery director | connie mason | herschell gordon lewis | khan ataur rahman | luc besson | place of birth,2001 maniacs | 2001 maniacs field of screams | color me blood red | connie mason | herschell gordon lewis | khan ataur rahman | la bestia humana | sujon sokhi | sushoma sarkar | two thousand maniacs,0.5,0.0,0.5,1.0,1.0,0.6666666666666666,0.0,1.0,1.0,1.0
2ba9b53c0bdc11eba7f7acde48001122,compositional,Where did the director of film Q.R.R (Quien Resulte Responsable) die?,"Houston, Texas","Houston, Texas",1.0,1.0,True,complete,A+_enhancement | B_repair,gustavo alatriste | qrr quien resulte responsable,dana blankstein | gustavo alatriste | qrr quien resulte responsable,benito perojo | creature of walking dead,brian kennedy gallery director | colegio israelita de méxico | creature of walking dead | dance of death disambiguation | faces of death vi | luc besson | nayelly hernández | pablo portillo | qrr quien resulte responsable | true story of eskimo nell,brian kennedy gallery director | dana blankstein | gustavo alatriste | ian barry director | jesse e hobson | michael govan | olav aaraas | peter levin | qrr quien resulte responsable | s n mathur,1.0,0.0,0.5,1.0,1.0,1.0,0.0,0.6666666666666666,1.0,1.0
b4ff29c00bdc11eba7f7acde48001122,compositional,Where does the director of film Looking For Hortense work at?,Cahiers du cinéma,France,0.0,0.0,False,missing_entities,A+_enhancement,looking for hortense | pascal bonitzer,dana blankstein | looking for hortense | pia miranda | second track | steve evets,,,brian kennedy gallery director | dana blankstein | ian barry director | looking for hortense | olav aaraas | pascal bonitzer | peter levin | pia miranda | second track | steve evets,0.5,0.0,0.0,1.0,1.0,0.6666666666666666,0.0,0.0,1.0,1.0
abf4c578090811ebbdadac1f6bf848b6,comparison,"Which film was released first, Vetri Vizha or The Supporter?",Vetri Vizha,Vetri Vizha,1.0,1.0,True,complete,,supporter | vetri vizha,coney island baby film | empties | invasion of neptune men | vetri vizha,il tifoso larbitro e il calciatore | vetri vizha,il tifoso larbitro e il calciatore | supporter | vetri vizha,bommalattam 2008 film | coney island baby film | empties | il tifoso larbitro e il calciatore | invasion of neptune men | rakka film | single video theory | supporter | vetri vizha | wonderful world of captain kuhio,0.5,0.5,1.0,1.0,1.0,0.5,0.75,1.0,1.0,1.0
6de887fc0bdc11eba7f7acde48001122,compositional,Where was the composer of film Post Master born?,Karnataka,India,0.0,0.0,False,disconnected,B_repair,post master | vijaya bhaskar,post master | tarcisio fusco | walter ulfig,post master | vijaya bhaskar,alonso mudarra | anup bhandari | naa mechida huduga | place of birth | post master | vijaya bhaskar | walter robinson composer,abe meyer | alonso mudarra | amedeo escobar | bert grund | henri verdun | post master | tarcisio fusco | thomas morse | vijaya bhaskar | walter ulfig,0.5,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0
2ecf499e0bdb11eba7f7acde48001122,compositional,What nationality is Ilghazi's father?,Seljuq empire,Turkish,0.0,0.0,True,complete,A+_enhancement,artuk bey | ilghazi,ali rahuma | baglan mailybayev | fulco | khalid alhabib | nayelly hernández,artuk bey | ilghazi,artuk bey | barthold butenschøn sr | eystein glumra | hasanaga sadigov | ilghazi | stephen v of hungary,ali rahuma | artuk bey | baglan mailybayev | eleni gabremadhin | fulco | ilghazi | khalid alhabib | nayelly hernández | roberto savio | rumbold of mechelen,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
76b617e40bde11eba7f7acde48001122,compositional,What nationality is Infanta Mariana Victoria Of Portugal's mother?,Kingdom of Portugal,Portuguese,0.0,0.0,False,missing_entities,A+_enhancement,infanta mariana victoria of portugal | maria i of portugal,infanta benedita of portugal | infanta maria ana francisca of portugal | infanta maria doroteia of portugal | infanta mariana victoria of portugal,,,afonso prince of portugal 1526 | infanta benedita of portugal | infanta maria ana francisca of portugal | infanta maria doroteia of portugal | infanta mariana victoria of portugal | isabel of coimbra | manuel prince of portugal 1531–1537 | maria i of portugal | philip prince of portugal | princess helena victoria of schleswigholstein,0.5,0.0,0.0,1.0,1.0,0.6666666666666666,0.0,0.0,1.0,1.0
c30906a60bd911eba7f7acde48001122,compositional,"Which country the director of film Yes, My Love is from?",Argentina,Mexico,0.0,0.0,True,complete,B_repair,fernando méndez | yes my love,good night my love | my love my love film | yes my love,yes my love,brian kennedy gallery director | luc besson,dana blankstein | fernando méndez | good night my love | ian barry director | john donatich | john farrell businessman | michael govan | my love my love film | peter levin | yes my love,0.5,0.5,0.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0
74b134420bd911eba7f7acde48001122,compositional,Where was the place of burial of the director of film The Yellow Passport?,Valhalla Memorial Park Cemetery,Valhalla Memorial Park Cemetery,1.0,1.0,True,complete,B_repair,edwin august | yellow passport,time place and girl 1946 film | yellow passport | yellow ticket,raoul walsh,adolf duke of jülichberg | alder creek siskiyou county california | brian kennedy gallery director | california winter | david salle | empress matilda | going hollywood | house by cemetery | house by cemetery ep | john wayne | l ron hubbard | luc besson | magdalene of jülichclevesberg | mary stopford countess of courtown died 1810 | raoul walsh | sarre anglosaxon cemetery | sima yu | yellow passport | yellow ticket,brian kennedy gallery director | edwin august | emperor daigo | ian barry director | jesse e hobson | olav aaraas | peter levin | time place and girl 1946 film | yellow passport | yellow ticket,0.5,0.0,0.5,1.0,1.0,0.6666666666666666,0.0,0.6666666666666666,1.0,1.0
7e815a440bdc11eba7f7acde48001122,compositional,Who is the spouse of the performer of song Missing My Baby?,Chris Pérez,based,0.0,0.0,True,complete,,missing my baby | selena,adib kheir | mehdi abrishamchi | missing my baby,selena,gertrude of bavaria | mehdi abrishamchi | missing my baby | selena,adib kheir | billy milano | gertrude of bavaria | maria teresa grand duchess of luxembourg | marielouise coidavid | mehdi abrishamchi | missing my baby | princess auguste of bavaria 1875–1964 | selena | sophia magdalena of denmark,0.5,0.5,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0
9f42c2680baf11ebab90acde48001122,inference,Who is the mother-in-law of Ramiro Sánchez?,Jimena Díaz,Jimena Díaz,1.0,1.0,True,complete,,cristina rodríguez noble | ramiro sánchez,ansur fernández | doria ragland | vera miletić,ramiro sánchez,cristina rodríguez noble | ramiro sánchez | sancho garcés lord of uncastillo,ansur fernández | cristina rodríguez noble | doria ragland | eldon howard | maria thins | marian shields robinson | priscilla pointer | ramiro sánchez | sancho garcés lord of uncastillo | vera miletić,0.0,0.5,1.0,1.0,1.0,0.0,0.6666666666666666,1.0,1.0,1.0
277abef40bda11eba7f7acde48001122,compositional,What is the date of death of Vlatko Vuković's father?,1359,1359,1.0,1.0,True,complete,,vlatko vuković | vuk kosača,albert thompson footballer born 1912 | harry johnson wrestler | harry wainwright footballer | theodred ii bishop of elmham | thomas scott diver,vuk kosača,hrana vuković | vlatko vuković | vuk kosača,albert thompson footballer born 1912 | bill smith footballer born 1897 | etan boritzer | harry johnson wrestler | harry wainwright footballer | hrana vuković | theodred ii bishop of elmham | thomas scott diver | vlatko vuković | vuk kosača,0.0,0.5,1.0,1.0,1.0,0.0,0.3333333333333333,1.0,1.0,1.0
a17475e3095f11ebbdafac1f6bf848b6,comparison,Are Crazy Heart and Dragon Eyes both from the same country?,yes,yes,1.0,1.0,True,complete,,crazy heart | dragon eyes,crazy heart | crazy heart soundtrack | dragon eyes | heaven sword and dragon sabre 1978 film,,dragon eyes | place of birth,at night all cats are crazy | crazy heart | crazy heart soundtrack | deli yürek bumerang cehennemi | dragon eyes | george and dragon | heaven sword and dragon sabre 1978 film | italians they are crazy | thomas cobb author | weary kind,1.0,0.0,0.5,1.0,1.0,1.0,0.0,0.75,1.0,1.0
84cf37580bb011ebab90acde48001122,inference,"Who is John George Ii, Duke Of Saxe-Eisenach's father-in-law?","Eberhard III, Duke of Württemberg",Eberhard III,0.0,0.5714,True,complete,A+_enhancement,john george ii duke of saxeeisenach | sophie charlotte of württemberg,john george ii duke of saxeeisenach,sophie charlotte of württemberg,albert iv duke of saxeeisenach | fredericka elisabeth of saxeeisenach | john george ii duke of saxeeisenach | sophie charlotte of württemberg | wilhelm heinrich duke of saxeeisenach,albert iv duke of saxeeisenach | christian iii maurice duke of saxemerseburg | fredericka elisabeth of saxeeisenach | john george ii duke of saxeeisenach | john william iii duke of saxeeisenach | maurice wilhelm duke of saxemerseburg | princess augusta of saxemeiningen | sophie charlotte of württemberg | wilhelm heinrich duke of saxeeisenach | william august duke of saxeeisenach,0.5,0.5,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
9c3c466f087d11ebbd6bac1f6bf848b6,bridge_comparison,"Which film has the director who was born later, A Woman'S Case or Memoirs Of A Film Actress?",A Woman'S Case,A Woman'S Case,1.0,1.0,False,missing_entities,A+_enhancement | B_repair,frederic zelnik | jacques katmor | memoirs of film actress | womans case,hassan zee | memoirs of film actress | rumbi katedza | womans case,womans case,amazing stories | barthold butenschøn sr | brian kennedy gallery director | christine of saxony | david lynch | four eyed monsters | frederic zelnik | hubert sauper | l ron hubbard | león klimovsky | luc besson | margarethe von trotta | marianne and juliane | memoirs of film actress | place of birth | tallgrass film festival | william keighley | womans case,ben palmer | edward yates | frederic zelnik | hassan zee | jacques katmor | lima actress | memoirs of film actress | rumbi katedza | w augustus barratt | womans case,0.5,0.25,0.75,1.0,1.0,0.6666666666666666,0.3333333333333333,0.8333333333333334,1.0,1.0
b23e2363086211ebbd5dac1f6bf848b6,bridge_comparison,"Which film has the director who died later, Lincoln In The White House or Shattered Idols?",Lincoln In The White House,Lincoln In The White House,1.0,1.0,False,missing_entities,A+_enhancement | B_repair,edward sloman | lincoln in white house | shattered idols | william c mcgann,jon decker | lincoln in white house | richard tubb | shattered idols,,brian kennedy gallery director | dance of death disambiguation | domenico paolella | edward buzzell | edward sloman | faces of death vi | gustaf molander | jay jennings | king of chinatown | life and loves of tschaikovsky | lincoln in white house | luc besson | nancy drew and hidden staircase 1939 film | shattered idols | sonali gulati | tallgrass film festival | to see or not to see,claudia l gordon | edward sloman | jon decker | lincoln in white house | maggie rogers white house maid | rex scouten | richard tubb | shattered idols | william c mcgann | william wallace price,0.5,0.0,0.75,1.0,1.0,0.6666666666666666,0.0,0.8333333333333334,1.0,1.0
07932ed80bde11eba7f7acde48001122,compositional,Which country the director of film Martin'S Day is from?,Canada,Canada,1.0,1.0,True,complete,,alan gibson director | martins day,dana blankstein | ian barry director | john day architect | martins day,,alan gibson director | brian kennedy gallery director | luc besson,alan gibson director | dana blankstein | ian barry director | john day architect | john donatich | john farrell businessman | martins day | michael govan | olav aaraas | peter levin,0.5,0.0,0.5,1.0,1.0,0.6666666666666666,0.0,0.6666666666666666,1.0,1.0
009d55460bdd11eba7f7acde48001122,compositional,"Where was the father of Philip William, Prince Of Orange born?",Dillenburg,"Buren, Gelderland",0.0,0.0,False,missing_entities,A+_enhancement,philip william prince of orange | william silent,hermann prince of wied | philip william prince of orange | prince frederick of orangenassau | william prince of wied,william duke of jülichclevesberg,,countess louise henriette of nassau | hermann prince of wied | landgravine marie louise of hessekassel | phil dudley | philip william prince of orange | prince frederick of orangenassau | sixx orange | william frederick prince of wied | william prince of wied | william silent,0.5,0.0,0.0,1.0,1.0,0.6666666666666666,0.0,0.0,1.0,1.0
