qid,question,prediction,gold,em,f1,error
5a7b542455429927d897bf92,"The Lewis and Clark Memorial Column is dedicated to Meriwether Lewis, best known for his role as the leader of which Lewis and Clark Expedition?",The Lewis and Clark Memorial Column is explicitly dedicated to Meriwether Lewis in commemoration of his pivotal role in the Lewis and Clark Expedition,Corps of Discovery,0,0.0800,
5abc9fb055429959677d6ac9,What is the nationality of the dancer who partnered Tom Chambers in the sixth season of Strictly Come Dancing ?,this inference relies on established public information rather than the supplied datasets,Danish,0,0.0000,
5ae2979a554299495565dade,Are Tweedia and Crossandra in separate families?,no,yes,0,0.0000,
5a8e92b55542995085b37458,What type of rock makes up the formation where Douglas Crabbe drove into a bar?,"The formation where Douglas Crabbe drove a truck into a bar is Uluru , a massive monolith located in central Australia’s Red Centre",sandstone,0,0.0000,
5a734dad5542994cef4bc522,In which city are Anadoluhisarı and Church of St. Mary of Blachernae both located?,Geographic Context of Anadoluhisarı and the Church of St,Istanbul,0,0.0000,
5a831fc955429954d2e2ec28,What city is the most populous city in Australia and Oceania and the birthplace of a silver and bronze medalist from the 1992 Barcelona Paralympics?,Most Populous City in Australia and Oceania,Sydney,0,0.0000,
5adebea1554299728e26c7b6,Muz-TV was launched before the 24-hour music channel that was operated by what company?,Chronological Context of Muz-TV and Related Music Channels,Prof Media,0,0.0000,
5a8f64605542992414482aaa,Are Tim Rice and Kathy Acker both from America?,no,no,1,1.0000,
5a7d41425542997cc2c4743b,"What type of plane is the four engine heavy bomber, first introduced in 1938 for the United States Army, which is hangared at Conroe North Houston Regional Airport?",The four-engine heavy bomber first introduced in 1938 for the United States Army and currently hangared at Conroe North Houston Regional Airport is the Boeing B-17 Flying Fortress,American Boeing B-17 Flying Fortress,0,0.2667,
5ae560155542990ba0bbb293,Were The Living Desert and What Would Jesus Buy? directed by the same person?,no,no,1,1.0000,
5a77f2af5542995d83181333,"Who was born first, Grigory Margulis or Leonid Levin?",There is insufficient information in the provided data to determine who was born first between Grigory Margulis and Leonid Levin,Gregori Aleksandrovich Margulis,0,0.0909,
5ae7a8175542993210983ed8,Which other Mexican Formula One race car driver has held the podium besides the Force India driver born in 1990?,Mexican Formula One Drivers on the Podium,Pedro Rodríguez,0,0.0000,
5a8cd381554299653c1aa12b,"who had to escape nazis, Sigmund Freud or Evelyn Waugh?",Sigmund Freud was the individual who had to escape the Nazis,Sigmund Freud,0,0.3636,
5ae7e1fc55429952e35ea9cc,What color clothing do people of the Netherlands wear during Oranjegekte or to celebrate the national holiday Koningsdag? ,People in the Netherlands wear orange clothing during Oranjegekte (Orange craze) and to celebrate Koningsdag (King’s Day),orange,0,0.1176,
5a75e62f5542992d0ec06013,"Johnny Mathis: Wonderful Wonderful aired at what luxury hotel, casino and spa resort located in Atlantic City, New Jersey?","The televised concert special Wonderful, Wonderful!",Tropicana Casino & Resort,0,0.0000,
5ab5f854554299637185c64e,What country do both Adnan Akmal and Kamran Akmal represent in cricket?,Adnan Akmal and Kamran Akmal both represent Pakistan in international cricket,Pakistani,0,0.0000,
5a843de75542992ef85e23b4,Which pirate-themed Las Vegas resort is one of many developed by Steve Wynn?,None of the provided data references mention a pirate-themed Las Vegas resort developed by Steve Wynn or Wynn Resorts,Treasure Island,0,0.0000,
5ae153915542990adbacf752,In between Burton C. Bell and Billy Idol who is known professionally as Billy Idol?,Professional Identity Clarification,William Michael Albert Broad,0,0.0000,
5a7fe7f85542994857a7683e,Genealogy is an Armenian supergroup that competed in a 2015 singing contest in what city?,"Genealogy, the Armenian supergroup formed specifically to represent Armenia in the Eurovision Song Contest 2015, performed in Vienna, Austria","Vienna, Austria",0,0.2105,
5ab7bf3f5542991d322237a8,Edoardo Soleri is playing on loan from which Italian football club?,Edoardo Soleri is playing on loan from A.S,A.S. Roma,0,0.2000,
5ae236b2554299495565da3e,When was the American economist to which Joseph A. Loftus worked as a communications assistant born? ,Joseph A,"December 13, 1920",0,0.0000,
5abfd3ba5542994516f4550a,"Of the retired tennis players Ross Case and Slobodan Živojinović, which player reached a higher career-high singles ranking?",Career-High Singles Rankings Comparison,Ross Case,0,0.0000,
5ae1e11c554299234fd04335,Both Neijiang and Weifang and considered what type of city?,Neijiang is explicitly identified as a prefecture-level city in multiple sources,a prefecture-level city,0,0.3333,
5ae7281c5542991e8301cb69,The fourth episode The Simpsons' seventh season has what kind of theme?,"The fourth episode of The Simpsons ’ seventh season, titled “Bart Sells His Soul” , centers on a symbolic and morally resonant theme involving identity, belief, and the intangible essence of selfhood",spiritual,0,0.0000,
5adfa570554299025d62a31c,How many novels are there in series of novels which were adapted for a 2015 BBC TV  series in which Ruby Bentall plays a character called Verity ?,"The 2015 BBC television adaptation referenced is Poldark , in which Ruby Bentall portrayed Verity Poldark",12,0,0.0000,
5a808afb5542992bc0c4a76b,"Which writer of French descent actually lived in France, Maurice Level or John Dufresne?","John Dufresne is described as an American author of French Canadian descent, born in Worcester, Massachusetts, and his biographical details consistently place him in the United States—specifically highlighting his education at Worcester State College and the University of Arkansas, and his long-standing academic role in the MFA Creative Writing program at Florida International University",Maurice Level,0,0.0000,
5a81418455429903bc27b95f,"Who is the mother of the Texas business man that co-founded Ignite! Learning, Inc?",The Texas businessman who co-founded Ignite!,Barbara Bush,0,0.0000,
5abd7aba55429924427fcfed,Were both Eugene Dynkin and Vladimir Voevodsky mathematicians from Russia?,yes,yes,1,1.0000,
5a7353b35542994cef4bc54f,What kind of building did the Romans use that is still the most common architectural style for churches in Europe and America?,"The Romans used the basilica as a type of public building—originally serving civic, judicial, and commercial functions—characterized by a rectangular plan, a central nave flanked by aisles, and often an apse at one end",basilica,0,0.0690,
5a85f2f55542997b5ce40036,"Which genus of flowering plants has the most species, Caesalpinia or Achimenes?",no comparative assessment of species richness between Caesalpinia and Achimenes can be made from the available evidence,Caesalpinia,0,0.1176,
5a7fa0d55542995d8a8dded3,What professional do both Marc Bolan and Ian MacKaye share?,There is no professional role explicitly shared by Marc Bolan and Ian MacKaye in the provided data,musician,0,0.0000,
5a7ba83f5542995eb53be981,"Who was born more recently, Billy Corgan or Jeff Martin?",it is not possible to determine from the given information who was born more recently,"""Billy"" Corgan",0,0.0000,
5a773ec45542994aec3b7245," Who was born earlier, Simone Bolelli or Caroline Wozniacki?",,Simone Bolelli,0,0.0000,
5adde6535542990dbb2f7ef9,"Which documentary was filmed first, Almost Sunrise or Hail! Hail! Rock 'n' Roll?",no comparative analysis with Hail,Hail! Hail! Rock 'n' Roll,0,0.2000,
5ab5ec0a5542997d4ad1f250,"Approximately how many locations is BJ's Wholesale Club operating in, as of early 2008?",BJ's Wholesale Club itself is not described in the provided data as having a specific number of locations as of early 2008,650 locations,0,0.0909,
5a8e276b5542995a26add468,"Which band formed first, Swervedriver or Incubus?",Swervedriver formed before Incubus,Swervedriver,0,0.4000,
5a77452155429972597f14e1,"Which pizza chain has locations in more cities, Round Table Pizza or Marion's Piazza?","The available data does not provide any information about Marion's Piazza , including its geographic footprint, number of locations, or presence in specific cities",Round Table Pizza,0,0.0000,
5ae3790f5542992e3233c415,Are Leopold Lummerstorfer and Valeria Sarmiento both authors?,Professional Backgrounds of Leopold Lummerstorfer and Valeria Sarmiento,no,0,0.0000,
5adcceda5542990d50227d31,George Gershwin is an American Composer and Judith Weir is a composer from which country?,Judith Weir is a British composer,a British composer,0,0.5714,
5a764c0b55429976ec32bd89,What criteria subjectively qualifies the Houston Astrodome to be called the Eighth Wonder of the World?,"The Houston Astrodome earned the nickname “Eighth Wonder of the World” not through formal criteria or objective metrics, but as a reflection of its unprecedented architectural ambition, technological innovation, and cultural impact at the time of its opening in 1965",comparable to the seven Wonders of the World,0,0.0488,
5ac1a4745542991316484b82,"Para Hills West, South Australia lies within a city with what estimated population?","Para Hills West is a northern suburb of Adelaide, South Australia, and falls entirely within the City of Salisbury","138,535",0,0.0000,
5a74f7f15542993748c89765,When was the father of Princess Mafalda of Savoy born ?,Princess Mafalda of Savoy’s father was King Victor Emmanuel III of Italy,11 November 1869,0,0.0000,
5a72a5a75542992359bc314e,Who is the British explorer and holder of several endurance records who partnered with Mike Stroud on polar expiditions?,"There is no evidence in the provided data that Mike Stroud—the musician and visual artist associated with the electronic rock duo Ratatat—participated in polar expeditions, let alone partnered with a British explorer on such endeavors",Sir Ranulph Twisleton-Wykeham-Fiennes,0,0.0000,
5ac41379554299204fd21ef1,Do Czesław Miłosz and Nathalie Sarraute have the same nationality?,Nationality Comparison: Czesław Miłosz vs,no,0,0.0000,
5a801e845542992097ad2fd9,"Which magazine produces more print editions yearly, Nautilus or TV Guide?",it is impossible to compare the number of yearly print editions between Nautilus and TV Guide based on the available data,TV Guide,0,0.1905,
5ae7b40e5542994a481bbdbd,Summer Holiday starred what actor who won  a BAFTA in 1954>,"The film Summer Holiday (1963) starred Cliff Richard, who played the lead role of Don",David Kossoff,0,0.0000,
5a7aa07d55429941d65f2703,"Who directed the film in which Catherine Ann ""Kate"" Bosworth made her debut?","Catherine Ann “Kate” Bosworth made her film debut in The Horse Whisperer , a 1998 drama",Robert Redford,0,0.0000,
5abbfb5e554299114383a0d0,Which game showed has reruns on Teletoon in Canada and was shown between midnight and 6:00 on Cartoon Network Too?,"There is no information in the provided data about any game show that aired between midnight and 6:00 on Cartoon Network Too, nor is there any mention of Cartoon Network Too at all",Skatoony,0,0.0000,
